User_ID,Product_ID,Age,Gender,Marital_Status,City_Category,Stay_In_Current_City_Years,Product_Category,Product_Subcategory_1,Product_Subcategory_2,Purchase
1059391,P00067958,51-55,F,1,C,2,16,32.0,,593
1067747,P00016700,36-45,M,0,A,5+,7,10.0,,7449
1016823,P00095932,55+,F,1,C,5+,17,39.0,18.0,740
1038876,P00023404,26-35,M,0,A,1,16,4.0,,425
1097613,P00032395,51-55,F,1,B,4,11,,,11930
1051197,P00032596,36-45,M,1,A,2,3,40.0,19.0,21440
1097145,P00071018,26-35,M,0,A,2,18,20.0,,18460
1093487,P00067540,55+,F,1,C,3,16,,11.0,419
1021287,P00095300,46-50,F,1,B,2,13,,,19360
1025253,P00021890,51-55,F,1,B,1,5,36.0,17.0,115
1076393,P00019708,18-25,M,0,A,1,5,,18.0,430
1036521,P00059986,55+,F,1,C,5+,14,36.0,,7323
1050995,P00054915,51-55,F,1,C,1,3,,,574
1016710,P00040352,46-50,F,1,B,2,16,6.0,,270
1096966,P00078634,36-45,M,1,A,3,10,18.0,12.0,339
1092331,P00021617,36-45,M,1,A,3,5,42.0,,46
1096849,P00078294,51-55,F,1,B,5+,6,,,11585
1056082,P00082159,26-35,M,0,A,3,11,36.0,,6636
1083626,P00080913,46-50,F,1,C,2,17,,,3280
1003183,P00048553,46-50,F,1,B,2,19,40.0,10.0,26330
1049873,P00093846,51-55,F,1,B,5+,17,8.0,,485
1090837,P00035479,18-25,M,0,A,1,5,36.0,11.0,393
1095782,P00041636,51-55,F,1,B,5+,3,26.0,19.0,17070
1091634,P00061128,46-50,F,1,B,1,19,11.0,7.0,18890
1066432,P00082504,0-17,M,0,A,2,18,12.0,,14350
1017314,P00013678,51-55,F,1,B,5+,14,,17.0,3868
1026995,P00095618,46-50,F,1,B,3,15,4.0,5.0,292
1037744,P00007923,46-50,F,1,B,3,20,13.0,14.0,26310
1083825,P00056084,46-50,M,1,B,5+,8,18.0,10.0,4478
1048494,P00012408,26-35,M,0,A,2,17,40.0,15.0,2734
1060565,P00033384,0-17,M,0,A,1,9,7.0,,9633
1054511,P00059129,46-50,F,1,B,1,7,28.0,,10820
1089956,P00066111,51-55,F,1,B,3,14,10.0,,6664
1058910,P00017490,46-50,F,1,B,3,16,12.0,17.0,114
1047389,P00052659,46-50,M,1,B,5+,11,35.0,,7577
1015478,P00025226,51-55,F,1,C,3,20,,,13050
1009341,P00060491,51-55,F,1,B,5+,6,36.0,17.0,8959
1043215,P00032818,36-45,M,1,A,5+,7,10.0,,8307
1068968,P00025704,46-50,F,1,B,2,10,12.0,,133
1052407,P00067080,36-45,M,0,B,4,17,44.0,13.0,242
1050556,P00031568,36-45,M,1,A,5+,12,35.0,19.0,4263
1023170,P00026275,26-35,M,0,A,1,6,9.0,5.0,7449
1099611,P00091100,26-35,M,0,A,5+,3,27.0,,3419
1074177,P00047836,26-35,M,0,A,3,19,39.0,7.0,25570
1063500,P00052662,46-50,F,1,B,5+,20,13.0,,13520
1056150,P00021202,46-50,F,1,B,2,16,20.0,,537
1007876,P00020638,46-50,F,1,B,1,16,36.0,19.0,170
1039898,P00071397,26-35,M,0,A,5+,13,26.0,,18250
1066963,P00095087,26-35,M,0,A,2,5,36.0,9.0,341
1051435,P00098422,26-35,M,0,A,5+,14,14.0,,3329
1096849,P00026586,51-55,F,1,B,5+,11,,,7003
1052570,P00011630,0-17,M,0,A,2,16,20.0,17.0,233
1064122,P00020109,26-35,M,0,A,5+,16,,,661
1032375,P00073441,51-55,F,1,B,5+,6,28.0,,8359
1023444,P00059484,26-35,M,0,A,3,18,,,25080
1050195,P00085021,36-45,M,0,A,3,9,14.0,,9195
1078906,P00061027,36-45,M,0,A,4,1,,,5618
1092007,P00055340,36-45,M,1,A,3,3,28.0,18.0,21620
1086128,P00022414,26-35,M,0,B,1,1,28.0,,4847
1064240,P00001790,46-50,M,1,B,5+,14,,,6883
1069261,P00052066,51-55,F,1,B,5+,5,,,587
1093023,P00056364,36-45,M,1,A,4,16,36.0,,2441
1023541,P00019026,46-50,M,1,B,4,1,,,5071
1035475,P00026588,18-25,M,0,A,2,8,,,2232
1027127,P00093875,26-35,M,0,A,1,10,40.0,6.0,161
1070067,P00044214,46-50,F,1,C,2,5,6.0,,74
1080368,P00093830,51-55,F,1,C,2,7,,,7273
1098495,P00052324,51-55,F,1,B,4,1,42.0,,3363
1049569,P00027210,36-45,M,0,A,4,14,30.0,20.0,6386
1093374,P00055045,36-45,M,1,A,1,18,7.0,,22180
1027234,P00026792,51-55,F,1,C,2,16,12.0,11.0,123
1065216,P00041032,55+,F,1,C,1,15,20.0,,442
1077584,P00012412,55+,F,1,C,4,10,24.0,17.0,132
1043470,P00071398,46-50,M,1,A,2,11,,,9570
1032621,P00033616,55+,F,1,C,3,13,,,25480
1023927,P00023947,18-25,M,0,A,2,6,,18.0,10077
1001945,P00046817,26-35,M,0,A,4,19,26.0,,22100
1095386,P00037057,55+,F,1,C,2,14,40.0,,5383
1067723,P00005627,55+,F,1,C,3,3,14.0,,25690
1032418,P00085646,55+,F,1,C,2,17,32.0,18.0,177
1014737,P00042233,55+,F,1,C,4,3,9.0,6.0,773
1080956,P00051576,36-45,M,1,A,5+,3,10.0,15.0,2656
1028732,P00031330,51-55,F,1,C,2,18,,14.0,14900
1010195,P00034774,36-45,M,0,A,4,5,,,174
1029682,P00067710,51-55,F,1,B,2,3,15.0,,1603
1062696,P00085865,55+,F,1,C,4,17,,,89
1049624,P00094608,46-50,M,1,A,4,2,21.0,,3343
1059685,P00049525,46-50,M,1,A,5+,20,20.0,,20360
1004548,P00033145,51-55,F,1,B,5+,1,20.0,,3938
1067895,P00039594,46-50,M,1,A,3,3,,,704
1038163,P00025226,36-45,M,1,A,4,20,,,13050
1038950,P00029424,26-35,M,0,A,2,20,13.0,,24840
1093895,P00033383,51-55,F,1,C,2,15,18.0,,584
1026389,P00052043,26-35,M,0,A,1,16,35.0,8.0,2144
1024593,P00041636,46-50,M,1,A,4,3,26.0,19.0,17070
1011735,P00064867,0-17,M,0,A,1,19,21.0,,23300
1079502,P00091765,36-45,M,0,A,4,1,30.0,14.0,6962
1034249,P00034077,26-35,M,0,A,4,1,20.0,,4996
1038812,P00026653,36-45,M,1,A,3,3,44.0,,17050
1037781,P00055953,36-45,M,1,B,3,8,10.0,8.0,6863
1087809,P00083761,46-50,F,1,B,2,18,44.0,,17360
1039655,P00012070,26-35,M,0,A,5+,7,36.0,,9463
1045346,P00076601,46-50,F,1,C,1,19,20.0,6.0,21930
1041967,P00081195,36-45,M,1,A,1,8,9.0,12.0,2177
1095569,P00077940,18-25,M,0,A,2,13,11.0,10.0,28770
1073731,P00007232,55+,F,1,C,1,18,,,28920
1012600,P00047277,51-55,F,1,C,1,6,30.0,10.0,10333
1022198,P00016386,18-25,M,0,A,1,4,4.0,11.0,154
1004293,P00043254,46-50,F,1,B,4,15,,20.0,342
1068011,P00046976,36-45,F,1,B,1,16,12.0,,469
1011863,P00055038,46-50,F,1,B,3,3,,11.0,25410
1027769,P00087443,51-55,F,1,B,5+,7,36.0,,7806
1027490,P00080364,26-35,M,0,A,3,3,,8.0,3982
1013087,P00073336,36-45,M,0,A,5+,9,18.0,13.0,10214
1012866,P00010737,46-50,F,1,B,2,5,,,56
1014882,P00070072,26-35,M,0,A,5+,10,,7.0,316
1084563,P00077291,26-35,M,0,A,1,10,6.0,,255
1022351,P00039781,51-55,F,1,B,4,2,15.0,,708
1028102,P00082390,26-35,M,0,A,4,16,,13.0,298
1011293,P00052565,36-45,M,1,A,5+,11,42.0,19.0,8422
1072583,P00039106,46-50,F,1,B,2,11,,12.0,4730
1008959,P00089766,55+,F,1,C,3,8,18.0,,5242
1079604,P00005606,0-17,M,0,A,2,15,16.0,,197
1013048,P00024251,51-55,F,1,C,4,17,,,156
1060158,P00026682,26-35,M,0,A,5+,17,3.0,19.0,951
1092608,P00012609,51-55,F,1,B,4,12,35.0,,7763
1007128,P00003161,46-50,M,1,B,4,12,35.0,13.0,10181
1030308,P00054145,26-35,M,0,A,2,10,28.0,,588
1055278,P00019692,36-45,M,1,A,3,16,40.0,,1956
1010791,P00079375,36-45,M,0,A,4,7,10.0,6.0,10702
1051743,P00047031,46-50,M,1,A,5+,2,9.0,18.0,626
1056842,P00082778,36-45,M,1,A,5+,12,,,7623
1086374,P00069204,51-55,F,1,B,4,11,20.0,,5127
1044675,P00071097,36-45,M,1,A,3,3,30.0,18.0,5298
1043546,P00033880,55+,F,1,C,1,17,36.0,,512
1056427,P00067357,26-35,M,0,B,2,2,,,778
1011897,P00028093,46-50,M,1,A,3,17,42.0,,755
1073689,P00095896,36-45,M,1,A,3,20,20.0,,21210
1088611,P00043600,55+,F,1,C,3,18,10.0,,27410
1036198,P00029962,36-45,M,1,A,1,12,,10.0,9887
1097297,P00064867,36-45,M,1,A,5+,19,21.0,,23300
1038831,P00013678,46-50,M,1,A,5+,14,,17.0,3868
1061803,P00048553,36-45,M,0,A,4,19,40.0,10.0,26330
1056962,P00082464,26-35,M,0,A,3,13,35.0,15.0,22370
1016814,P00004697,51-55,F,1,C,2,15,8.0,,241
1070735,P00067669,46-50,F,1,B,2,14,7.0,,6830
1091839,P00039106,46-50,F,1,B,1,11,,12.0,4730
1037476,P00066727,46-50,F,1,B,5+,13,24.0,,27830
1087147,P00050310,36-45,M,1,A,4,1,27.0,16.0,6780
1087452,P00028057,51-55,F,1,C,4,16,,,2385
1025880,P00034077,46-50,M,1,B,5+,1,20.0,,4996
1006763,P00052424,46-50,F,1,B,3,18,44.0,19.0,25220
1041535,P00079398,36-45,M,0,A,5+,8,,,514
1038801,P00032744,46-50,M,1,B,4,10,5.0,5.0,2990
1013520,P00033616,26-35,M,0,A,3,13,,,25480
1097664,P00078160,26-35,M,0,B,1,3,28.0,,5802
1028256,P00062348,55+,F,1,C,4,6,42.0,,10311
1074883,P00079987,46-50,F,1,B,2,7,35.0,,11384
1045781,P00059685,26-35,M,0,A,1,5,24.0,,506
1012899,P00076619,55+,F,1,C,4,10,,20.0,590
1066986,P00037951,46-50,F,1,B,4,10,10.0,,683
1007890,P00025639,36-45,M,1,A,4,12,21.0,14.0,7663
1045518,P00078770,46-50,F,1,B,5+,3,36.0,15.0,3704
1078471,P00024778,26-35,M,0,A,4,16,16.0,,498
1047294,P00091846,51-55,F,1,B,5+,19,21.0,,14550
1089655,P00085865,26-35,M,0,A,2,17,,,89
1006184,P00015036,51-55,F,1,B,1,3,24.0,,27490
1087546,P00023231,26-35,M,0,A,1,6,27.0,20.0,9912
1035492,P00066037,26-35,M,0,A,5+,10,33.0,20.0,3160
1030904,P00052043,36-45,M,0,A,4,16,35.0,8.0,2144
1001945,P00014365,26-35,M,0,A,4,20,12.0,18.0,23900
1052613,P00001575,51-55,F,1,C,5+,19,,7.0,24710
1003548,P00034573,26-35,M,0,A,1,18,42.0,,20440
1084807,P00041684,51-55,F,1,C,3,17,16.0,,599
1038522,P00047836,51-55,F,1,C,3,19,39.0,7.0,25570
1061308,P00071097,36-45,M,0,A,1,3,30.0,18.0,5298
1070869,P00024866,55+,F,1,C,3,20,39.0,,28440
1041316,P00068070,18-25,M,0,A,1,15,4.0,17.0,214
1044120,P00023246,46-50,F,1,B,3,7,27.0,8.0,8888
1002129,P00081474,36-45,M,0,A,3,8,9.0,15.0,1719
1005542,P00017147,46-50,M,1,B,4,18,35.0,,16920
1055127,P00022259,55+,F,1,C,5+,18,,,17610
1006290,P00099686,26-35,M,0,A,4,17,6.0,7.0,415
1093841,P00035794,55+,F,1,C,4,20,,20.0,28460
1047483,P00084218,18-25,M,0,A,2,17,40.0,,555
1092023,P00076455,26-35,M,0,B,1,5,,19.0,223
1048870,P00043024,36-45,M,1,A,4,5,36.0,19.0,372
1007095,P00078590,46-50,F,1,B,4,14,35.0,,3813
1044961,P00064867,46-50,M,1,B,5+,19,21.0,,23300
1031483,P00066293,36-45,M,0,B,4,5,6.0,,595
1035204,P00078294,0-17,M,0,A,2,6,,,11585
1017249,P00047292,26-35,M,0,A,3,3,12.0,,18360
1040240,P00066404,26-35,M,0,A,4,5,24.0,,63
1020923,P00010292,26-35,M,0,A,3,3,39.0,9.0,16040
1018075,P00007255,46-50,F,1,B,3,18,13.0,,21380
1036237,P00018480,51-55,F,1,C,5+,8,30.0,11.0,617
1056585,P00037951,55+,F,1,C,1,10,10.0,,683
1018075,P00009028,46-50,F,1,B,3,8,,,2135
1037623,P00076963,36-45,M,0,A,4,12,9.0,15.0,9965
1070549,P00070465,51-55,F,1,C,5+,17,,,1368
1065401,P00090538,46-50,M,1,B,5+,7,45.0,11.0,12669
1091637,P00015489,18-25,M,0,A,3,17,44.0,,405
1086160,P00059834,26-35,M,0,A,3,7,,,10097
1034886,P00052066,51-55,F,1,C,4,5,,,587
1007149,P00034723,51-55,F,1,C,1,3,36.0,20.0,2500
1091869,P00050310,26-35,M,0,A,4,1,27.0,16.0,6780
1026694,P00024562,55+,F,1,C,5+,3,28.0,,24680
1038600,P00081103,0-17,M,0,A,1,17,8.0,,431
1053397,P00009690,18-25,M,0,A,2,5,20.0,6.0,355
1017295,P00016292,46-50,F,1,C,2,10,18.0,17.0,473
1041031,P00042234,46-50,F,1,B,3,4,28.0,,339
1043076,P00096620,36-45,F,1,B,4,11,14.0,,5861
1018685,P00021034,26-35,M,0,A,5+,12,10.0,,11500
1049014,P00087033,51-55,F,1,C,5+,13,13.0,9.0,16810
1054885,P00048169,46-50,M,1,B,5+,3,26.0,11.0,15660
1072030,P00000809,51-55,F,1,C,2,9,7.0,,8092
1090207,P00039777,26-35,M,0,A,4,8,18.0,10.0,6617
1065868,P00044362,55+,F,1,C,4,11,30.0,16.0,11200
1064675,P00013739,26-35,M,0,A,3,9,20.0,,10153
1075273,P00094646,51-55,F,1,B,5+,8,,19.0,5679
1069575,P00082706,36-45,M,1,A,2,6,28.0,,9219
1012435,P00077940,55+,F,1,C,3,13,11.0,10.0,28770
1042633,P00018095,46-50,M,1,A,5+,8,35.0,,1424
1059590,P00044379,0-17,M,0,A,2,5,40.0,,536
1074177,P00090200,26-35,M,0,A,3,5,,16.0,189
1050305,P00087959,51-55,F,1,C,4,10,8.0,,193
1085824,P00043679,51-55,F,1,C,1,10,,20.0,296
1049147,P00096539,36-45,M,1,A,4,18,20.0,,19810
1006367,P00053585,26-35,M,0,A,2,8,10.0,8.0,642
1060948,P00010292,51-55,F,1,B,4,3,39.0,9.0,16040
1009314,P00037915,55+,F,1,C,4,19,10.0,,26710
1082191,P00094626,55+,F,1,C,4,17,40.0,,392
1023944,P00049826,55+,F,1,C,3,12,27.0,19.0,9284
1053891,P00098113,26-35,M,0,B,2,15,,,158
1050043,P00055953,46-50,M,1,A,3,8,10.0,8.0,6863
1097973,P00006098,0-17,M,0,A,2,16,,,406
1049779,P00099012,46-50,F,1,B,1,18,42.0,15.0,15750
1048942,P00051148,26-35,M,0,A,2,8,27.0,,3777
1016517,P00044540,0-17,M,0,A,3,18,42.0,16.0,19450
1070206,P00082552,26-35,M,0,A,5+,1,36.0,,3686
1023286,P00025397,46-50,M,1,B,4,8,25.0,11.0,2147
1095786,P00082504,36-45,M,1,A,3,18,12.0,,14350
1061718,P00037726,55+,F,1,C,3,10,4.0,11.0,54
1011060,P00012687,36-45,M,0,B,1,5,18.0,,207
1025543,P00028042,26-35,M,0,A,3,6,40.0,,8406
1075436,P00040400,46-50,M,1,B,4,14,42.0,9.0,3534
1072688,P00000953,51-55,F,1,B,5+,14,40.0,,3452
1071362,P00082961,46-50,F,1,B,2,19,30.0,,24100
1034423,P00023477,46-50,F,1,B,3,3,35.0,,25950
1000578,P00094205,55+,F,1,C,3,3,28.0,20.0,28000
1057034,P00078799,36-45,M,1,A,2,3,44.0,,20740
1021737,P00082670,46-50,F,1,B,1,20,10.0,10.0,12360
1083495,P00031671,55+,F,1,C,3,2,36.0,16.0,2728
1076983,P00015653,36-45,M,0,B,2,14,36.0,20.0,4558
1006062,P00082390,46-50,F,1,B,1,16,,13.0,298
1003842,P00064907,26-35,M,0,A,1,10,9.0,9.0,998
1075733,P00059595,18-25,M,0,A,5+,6,,,9433
1069031,P00064030,51-55,F,1,B,4,10,20.0,14.0,3112
1049388,P00059766,18-25,M,0,A,1,8,18.0,,519
1038579,P00038881,51-55,F,1,B,2,20,24.0,17.0,23170
1015510,P00048355,51-55,F,1,C,5+,11,9.0,,8743
1013125,P00044172,36-45,F,1,B,4,10,12.0,6.0,896
1002950,P00057398,26-35,M,0,A,4,9,,,8665
1034496,P00082670,51-55,F,1,B,5+,20,10.0,10.0,12360
1038876,P00064173,26-35,M,0,A,1,10,16.0,18.0,451
1048007,P00003063,55+,F,1,C,3,6,35.0,19.0,7727
1025846,P00055038,46-50,F,1,B,3,3,,11.0,25410
1088843,P00090072,36-45,M,0,B,1,14,,16.0,3714
1066549,P00006470,18-25,M,0,A,1,5,40.0,20.0,86
1016822,P00017122,18-25,M,0,A,1,10,45.0,,1810
1013314,P00098113,46-50,M,1,B,4,15,,,158
1082465,P00067327,51-55,F,1,B,5+,9,27.0,,8059
1023224,P00088092,26-35,M,0,B,1,17,44.0,,87
1094878,P00016119,51-55,F,1,B,5+,3,22.0,,14440
1096733,P00035763,36-45,M,1,A,5+,11,27.0,,6074
1088680,P00023146,26-35,M,0,A,4,10,40.0,,518
1005542,P00004189,46-50,M,1,B,4,12,27.0,15.0,12362
1093593,P00054489,46-50,F,1,C,2,4,,14.0,307
1069762,P00042595,36-45,M,0,A,1,18,40.0,,16280
1043810,P00082464,55+,F,1,C,5+,13,35.0,15.0,22370
1042571,P00094632,36-45,M,0,A,4,6,28.0,17.0,11375
1097723,P00049787,0-17,M,0,A,1,5,12.0,11.0,237
1031447,P00030280,51-55,F,1,B,3,16,42.0,,2393
1046937,P00047008,55+,F,1,C,2,14,,19.0,6812
1056411,P00063724,36-45,M,1,A,2,16,16.0,15.0,427
1023767,P00040275,36-45,M,1,A,4,17,,13.0,2580
1004577,P00073081,36-45,M,0,A,4,9,10.0,,12252
1083961,P00040342,36-45,M,1,A,4,12,45.0,,7243
1033350,P00040400,46-50,F,1,B,1,14,42.0,9.0,3534
1069681,P00040274,36-45,M,0,A,5+,4,12.0,12.0,455
1044794,P00097840,36-45,M,1,A,4,4,24.0,,174
1078674,P00036562,55+,F,1,C,4,13,40.0,16.0,15020
1046966,P00067925,26-35,M,0,A,2,17,24.0,16.0,117
1086392,P00099050,26-35,M,0,A,4,10,,7.0,3320
1035978,P00056628,36-45,M,0,A,4,12,,12.0,11672
1001860,P00091819,51-55,F,1,C,2,7,,14.0,8845
1092901,P00019639,46-50,F,1,B,3,15,36.0,20.0,305
1039942,P00036028,26-35,M,0,B,2,16,6.0,,54
1023443,P00099241,51-55,F,1,B,5+,3,42.0,18.0,28230
1053267,P00010273,36-45,F,1,B,5+,1,21.0,,3052
1096584,P00080807,26-35,M,0,A,2,7,21.0,8.0,8462
1010120,P00017709,36-45,F,1,B,1,4,32.0,,325
1093023,P00093730,36-45,M,1,A,4,4,42.0,16.0,252
1026894,P00020795,55+,F,1,C,2,4,6.0,,424
1086656,P00096089,18-25,M,0,A,1,16,,8.0,626
1025647,P00003954,26-35,M,0,A,4,9,21.0,19.0,9959
1033940,P00016103,46-50,M,1,A,4,9,28.0,,11705
1036574,P00031381,26-35,M,0,A,1,15,,,473
1007423,P00016734,46-50,F,1,B,4,3,20.0,9.0,6116
1038456,P00062348,46-50,M,1,A,5+,6,42.0,,10311
1098916,P00022724,26-35,M,0,A,4,10,,13.0,2249
1058448,P00033397,46-50,F,1,B,1,20,24.0,,23080
1071015,P00056935,55+,F,1,C,4,13,,,27850
1084931,P00023520,36-45,M,1,A,4,20,33.0,10.0,17350
1004141,P00052128,55+,F,1,C,1,16,,,3157
1006561,P00092599,51-55,F,1,C,5+,17,,,2830
1069876,P00023520,36-45,M,0,A,2,20,33.0,10.0,17350
1017815,P00071490,0-17,M,0,A,2,16,,,262
1038478,P00050310,46-50,M,1,B,5+,1,27.0,16.0,6780
1095068,P00077940,55+,F,1,C,4,13,11.0,10.0,28770
1071776,P00004622,51-55,F,1,C,1,18,30.0,17.0,20030
1022711,P00091100,51-55,F,1,C,1,3,27.0,,3419
1013861,P00087770,55+,F,1,C,1,16,30.0,18.0,406
1091792,P00095328,26-35,M,0,A,5+,13,44.0,,20490
1099948,P00037875,26-35,M,0,A,1,19,26.0,,17210
1069022,P00067358,46-50,M,1,A,4,10,,,164
1010720,P00041436,51-55,F,1,B,2,18,11.0,7.0,24370
1054371,P00080602,55+,F,1,C,5+,17,6.0,,2497
1052988,P00005627,51-55,F,1,B,4,3,14.0,,25690
1099912,P00054250,26-35,M,0,B,2,4,24.0,,297
1037129,P00000610,55+,F,1,C,3,17,10.0,14.0,2808
1024239,P00059484,26-35,M,0,A,1,18,,,25080
1051654,P00042558,55+,F,1,C,4,17,,,268
1079469,P00067122,36-45,F,1,B,2,4,20.0,,473
1003804,P00037597,26-35,M,0,A,2,11,,,7730
1085956,P00082148,51-55,F,1,C,5+,14,27.0,,7254
1003614,P00070465,26-35,M,0,A,2,17,,,1368
1049259,P00042595,55+,F,1,C,4,18,40.0,,16280
1065401,P00008604,46-50,M,1,B,5+,13,44.0,,29390
1039903,P00066656,18-25,M,0,A,4,4,20.0,,354
1021321,P00039234,55+,F,1,C,4,10,3.0,,2055
1038641,P00004150,51-55,F,1,B,5+,7,28.0,,11932
1019799,P00027742,36-45,M,1,A,1,19,,,25720
1025603,P00089829,51-55,F,1,C,5+,10,30.0,15.0,530
1097868,P00094639,26-35,M,0,A,2,20,28.0,13.0,19460
1079034,P00099833,36-45,M,0,B,1,16,,,564
1099928,P00036138,36-45,M,0,A,5+,3,14.0,,16080
1058146,P00064596,46-50,F,1,B,5+,18,,,25660
1075487,P00061033,51-55,F,1,C,2,10,27.0,,1843
1041535,P00024486,36-45,M,0,A,5+,16,8.0,,160
1029759,P00081166,51-55,F,1,B,4,6,,15.0,8814
1085901,P00052286,55+,F,1,C,5+,5,36.0,19.0,172
1029820,P00048193,55+,F,1,C,4,12,30.0,11.0,8810
1099785,P00092599,26-35,M,0,B,1,17,,,2830
1008257,P00035024,46-50,F,1,B,3,17,8.0,8.0,160
1086899,P00019327,51-55,F,1,C,5+,20,28.0,12.0,26780
1077914,P00035072,51-55,F,1,C,1,17,10.0,,2711
1001956,P00065315,26-35,M,0,A,4,20,14.0,19.0,20230
1096473,P00088402,36-45,M,1,A,2,7,18.0,5.0,7445
1087025,P00076299,36-45,M,0,A,4,10,6.0,,3011
1040622,P00021096,0-17,M,0,A,3,15,36.0,14.0,238
1092652,P00049414,51-55,F,1,C,1,16,42.0,,351
1078228,P00085769,26-35,M,0,A,4,11,,8.0,11751
1040762,P00024414,51-55,F,1,B,4,8,10.0,,2605
1065755,P00052838,0-17,M,0,A,2,3,,7.0,29870
1023443,P00047810,51-55,F,1,B,5+,7,,,10721
1052450,P00000526,18-25,M,0,A,1,16,45.0,16.0,2507
1087715,P00046716,26-35,M,0,A,5+,8,,,1948
1095510,P00074593,26-35,M,0,A,2,1,42.0,,4746
1023944,P00021075,55+,F,1,C,3,10,5.0,16.0,1051
1069261,P00077787,51-55,F,1,B,5+,2,,5.0,1755
1062153,P00045738,36-45,M,0,A,1,5,28.0,,305
1046024,P00070874,36-45,M,1,A,2,13,,,25900
1061673,P00094639,36-45,M,1,A,1,20,28.0,13.0,19460
1012558,P00035711,51-55,F,1,C,5+,9,10.0,,11280
1012828,P00023649,26-35,M,0,A,4,3,,,593
1099028,P00068956,26-35,M,0,B,1,10,16.0,8.0,162
1082362,P00073592,18-25,M,0,A,1,10,8.0,,371
1087297,P00039781,26-35,M,0,B,1,2,15.0,,708
1030515,P00028767,36-45,M,1,A,3,10,4.0,17.0,184
1063469,P00079119,26-35,M,0,A,1,3,7.0,,4078
1066966,P00082828,46-50,F,1,B,5+,20,13.0,17.0,29630
1071573,P00086163,36-45,M,0,A,4,12,28.0,17.0,7435
1038580,P00049880,18-25,M,0,A,1,17,10.0,11.0,3184
1075647,P00035012,36-45,F,1,B,1,17,24.0,20.0,273
1019899,P00044437,51-55,F,1,B,4,19,,,18820
1000186,P00090943,46-50,F,1,B,3,11,10.0,7.0,8345
1031646,P00083898,55+,F,1,C,4,12,10.0,,5055
1009101,P00098363,36-45,M,0,B,2,12,20.0,,8585
1045518,P00036897,46-50,F,1,B,5+,12,21.0,15.0,5340
1047433,P00052675,0-17,M,0,A,1,5,30.0,13.0,468
1051399,P00054167,46-50,F,1,C,3,17,36.0,,159
1024145,P00096620,51-55,F,1,B,3,11,14.0,,5861
1049471,P00040834,26-35,M,0,A,4,1,,,4569
1082362,P00026714,18-25,M,0,A,1,10,16.0,5.0,327
1030318,P00058322,26-35,M,0,A,2,7,18.0,,10594
1027674,P00038847,0-17,M,0,A,1,16,4.0,,455
1066027,P00080542,26-35,M,0,A,2,5,20.0,,77
1074272,P00086480,51-55,F,1,C,5+,8,42.0,,3182
1097527,P00037640,55+,F,1,C,3,13,20.0,,23280
1016540,P00002815,26-35,M,0,A,2,3,20.0,,3418
1034068,P00079290,26-35,M,0,A,5+,8,25.0,,2814
1037829,P00091765,46-50,M,1,B,5+,1,30.0,14.0,6962
1038994,P00058306,46-50,M,1,B,4,3,7.0,9.0,3060
1020330,P00096342,36-45,F,1,B,2,3,44.0,,16010
1099883,P00088326,51-55,F,1,B,4,11,9.0,18.0,9142
1093428,P00089391,26-35,M,0,A,1,14,36.0,8.0,5893
1094252,P00087001,46-50,F,1,B,3,7,40.0,,9660
1080461,P00034037,46-50,M,1,A,5+,3,,18.0,27140
1087880,P00050310,55+,F,1,C,1,1,27.0,16.0,6780
1036099,P00048569,18-25,M,0,A,3,12,30.0,14.0,3926
1026338,P00050604,51-55,F,1,C,2,20,,7.0,27110
1014238,P00090072,26-35,M,0,B,5+,14,,16.0,3714
1076244,P00053813,46-50,F,1,C,1,5,,11.0,587
1059118,P00092387,46-50,F,1,B,5+,3,14.0,14.0,20390
1032534,P00061054,46-50,F,1,B,5+,10,12.0,19.0,1582
1000087,P00096391,55+,F,1,C,4,7,,,9533
1084474,P00057684,46-50,F,1,B,3,20,33.0,,29490
1010808,P00034057,26-35,M,0,A,5+,16,5.0,9.0,1767
1056120,P00089510,46-50,F,1,B,5+,1,45.0,,3920
1055303,P00072772,55+,F,1,C,5+,9,14.0,17.0,11475
1001728,P00096620,51-55,F,1,C,2,11,14.0,,5861
1095854,P00013324,36-45,M,0,A,1,1,40.0,19.0,6057
1059685,P00017147,46-50,M,1,A,5+,18,35.0,,16920
1028912,P00051648,46-50,F,1,B,1,11,,,9210
1076445,P00026492,26-35,M,0,A,4,9,42.0,,10900
1014329,P00076299,46-50,F,1,B,2,10,6.0,,3011
1053660,P00037835,26-35,M,0,A,2,3,21.0,7.0,1344
1042045,P00055338,55+,F,1,C,4,12,40.0,7.0,11033
1041612,P00081558,51-55,F,1,B,5+,2,27.0,,1987
1081348,P00043412,46-50,F,1,B,1,12,18.0,,11999
1023690,P00051467,51-55,F,1,B,5+,12,10.0,6.0,6869
1030355,P00096841,0-17,M,0,A,3,20,,,27700
1067097,P00094646,0-17,M,0,A,2,8,,19.0,5679
1049611,P00045685,46-50,F,1,B,5+,20,21.0,,26960
1094932,P00087432,36-45,M,0,A,1,5,4.0,,356
1049471,P00052128,26-35,M,0,A,4,16,,,3157
1002975,P00037875,36-45,M,1,A,2,19,26.0,,17210
1029337,P00083761,36-45,M,1,A,3,18,44.0,,17360
1083837,P00019486,46-50,M,1,B,5+,10,25.0,17.0,2543
1079137,P00026784,0-17,M,0,A,1,8,30.0,,4114
1029383,P00052838,18-25,M,0,A,1,3,,7.0,29870
1030904,P00027739,36-45,M,0,A,4,18,14.0,,24910
